issue_id,record_status,review_status,waiver_enabled,waiver_name,review_comment,owner,review_date,tag,severity,goal,module,file,line,hierarchy,object,statement,description,violation,source_report,waiver_user,waiver_timestamp,filter_json,fields_json
W287b_00531deefc0a,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_CRC_GEN,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_CRC_GEN.v,312,,O_SREADY,"   .O_SREADY    (        ),",Instance output port '[ModPortName]' is not connected,Lint:938,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_CRC_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_CRC_GEN.v"", ""LineNumber"": ""312"", ""Statement"": "".O_SREADY ( ),"", ""ModPortName"": ""O_SREADY""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:938"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_CRC_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_CRC_GEN.v"", ""LineNumber"": ""312"", ""Statement"": ""   .O_SREADY    (        ),"", ""ModPortName"": ""O_SREADY""}"
W287b_43b90cc7c4f5,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_CRC_GEN,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_CRC_GEN.v,321,,O_EMPTY_CNT,"   .O_EMPTY_CNT ( ),//w_regfifo_empty_cnt",Instance output port '[ModPortName]' is not connected,Lint:939,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_CRC_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_CRC_GEN.v"", ""LineNumber"": ""321"", ""Statement"": "".O_EMPTY_CNT ( ),//w_regfifo_empty_cnt"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:939"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_CRC_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_CRC_GEN.v"", ""LineNumber"": ""321"", ""Statement"": ""   .O_EMPTY_CNT ( ),//w_regfifo_empty_cnt"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_bcaa2f4d0259,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_PRBS_GEN,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_PRBS_GEN.v,239,,O_EMPTY_CNT,"   .O_EMPTY_CNT ( ),//w_regfifo_empty_cnt    ),",Instance output port '[ModPortName]' is not connected,Lint:941,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_PRBS_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_PRBS_GEN.v"", ""LineNumber"": ""239"", ""Statement"": "".O_EMPTY_CNT ( ),//w_regfifo_empty_cnt ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:941"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_PRBS_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_PRBS_GEN.v"", ""LineNumber"": ""239"", ""Statement"": ""   .O_EMPTY_CNT ( ),//w_regfifo_empty_cnt    ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_65844a3396e7,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_PRBS_GEN,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_PRBS_GEN.v,240,,O_FULL_CNT,   .O_FULL_CNT  ( )//w_regfifo_full_cnt     ),Instance output port '[ModPortName]' is not connected,Lint:942,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_PRBS_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_PRBS_GEN.v"", ""LineNumber"": ""240"", ""Statement"": "".O_FULL_CNT ( )//w_regfifo_full_cnt )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:942"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_PRBS_GEN"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_PRBS_GEN.v"", ""LineNumber"": ""240"", ""Statement"": ""   .O_FULL_CNT  ( )//w_regfifo_full_cnt     )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_d324bf58fd51,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_RDCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv,296,,O_SREADY,"    .O_SREADY       (               ),",Instance output port '[ModPortName]' is not connected,Lint:917,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RDCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv"", ""LineNumber"": ""296"", ""Statement"": "".O_SREADY ( ),"", ""ModPortName"": ""O_SREADY""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:917"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RDCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv"", ""LineNumber"": ""296"", ""Statement"": ""    .O_SREADY       (               ),"", ""ModPortName"": ""O_SREADY""}"
W287b_407077d53ee2,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_RDCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv,305,,O_EMPTY_CNT,"    .O_EMPTY_CNT    (               ),",Instance output port '[ModPortName]' is not connected,Lint:918,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RDCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv"", ""LineNumber"": ""305"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:918"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RDCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv"", ""LineNumber"": ""305"", ""Statement"": ""    .O_EMPTY_CNT    (               ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_dd4e4995014f,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_RDCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv,306,,O_FULL_CNT,    .O_FULL_CNT     (               ),Instance output port '[ModPortName]' is not connected,Lint:919,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RDCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv"", ""LineNumber"": ""306"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:919"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RDCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RDCORE.sv"", ""LineNumber"": ""306"", ""Statement"": ""    .O_FULL_CNT     (               )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_7879ef3cf9eb,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_REORDER_BUF,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_REORDER_BUF.sv,409,,O_EMPTY_CNT,"   .O_EMPTY_CNT (                        ),",Instance output port '[ModPortName]' is not connected,Lint:922,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_REORDER_BUF"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_REORDER_BUF.sv"", ""LineNumber"": ""409"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:922"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_REORDER_BUF"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_REORDER_BUF.sv"", ""LineNumber"": ""409"", ""Statement"": ""   .O_EMPTY_CNT (                        ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_165127726c24,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_REORDER_BUF,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_REORDER_BUF.sv,410,,O_FULL_CNT,   .O_FULL_CNT  (                        ),Instance output port '[ModPortName]' is not connected,Lint:923,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_REORDER_BUF"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_REORDER_BUF.sv"", ""LineNumber"": ""410"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:923"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_REORDER_BUF"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_REORDER_BUF.sv"", ""LineNumber"": ""410"", ""Statement"": ""   .O_FULL_CNT  (                        )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_652239fa2a02,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,1432,,O_EMPTY_CNT,"    .O_EMPTY_CNT                (                                  ),",Instance output port '[ModPortName]' is not connected,Lint:864,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1432"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:864"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1432"", ""Statement"": ""    .O_EMPTY_CNT                (                                  ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_452832f31134,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,1433,,O_FULL_CNT,    .O_FULL_CNT                 (                                  ),Instance output port '[ModPortName]' is not connected,Lint:865,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1433"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:865"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1433"", ""Statement"": ""    .O_FULL_CNT                 (                                  )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_84085ba98c31,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,1862,,O_DMA_StartPulse,"    .O_DMA_StartPulse           (                              ),",Instance output port '[ModPortName]' is not connected,Lint:866,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1862"", ""Statement"": "".O_DMA_StartPulse ( ),"", ""ModPortName"": ""O_DMA_StartPulse""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:866"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1862"", ""Statement"": ""    .O_DMA_StartPulse           (                              ),"", ""ModPortName"": ""O_DMA_StartPulse""}"
W287b_805231873d0d,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,1950,,O_RResp,"    .O_RResp                    (                              ),",Instance output port '[ModPortName]' is not connected,Lint:867,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1950"", ""Statement"": "".O_RResp ( ),"", ""ModPortName"": ""O_RResp""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:867"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1950"", ""Statement"": ""    .O_RResp                    (                              ),"", ""ModPortName"": ""O_RResp""}"
W287b_b32387ca5a09,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,1954,,O_DebugInfo_Rd,    .O_DebugInfo_Rd             (                              ),Instance output port '[ModPortName]' is not connected,Lint:868,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1954"", ""Statement"": "".O_DebugInfo_Rd ( )"", ""ModPortName"": ""O_DebugInfo_Rd""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:868"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""1954"", ""Statement"": ""    .O_DebugInfo_Rd             (                              )"", ""ModPortName"": ""O_DebugInfo_Rd""}"
W287b_44d287f850cf,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,2109,,O_RResp,"    .O_RResp                    (                               ),",Instance output port '[ModPortName]' is not connected,Lint:869,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""2109"", ""Statement"": "".O_RResp ( ),"", ""ModPortName"": ""O_RResp""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:869"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""2109"", ""Statement"": ""    .O_RResp                    (                               ),"", ""ModPortName"": ""O_RResp""}"
W287b_b3d503974fa5,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,2238,,O_BResp,"    .O_BResp                    (                               ),",Instance output port '[ModPortName]' is not connected,Lint:870,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""2238"", ""Statement"": "".O_BResp ( ),"", ""ModPortName"": ""O_BResp""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:870"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""2238"", ""Statement"": ""    .O_BResp                    (                               ),"", ""ModPortName"": ""O_BResp""}"
W287b_efa2cdde85ee,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_WRCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv,477,,O_SREADY,"    .O_SREADY         (               ),",Instance output port '[ModPortName]' is not connected,Lint:925,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""477"", ""Statement"": "".O_SREADY ( ),"", ""ModPortName"": ""O_SREADY""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:925"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""477"", ""Statement"": ""    .O_SREADY         (               ),"", ""ModPortName"": ""O_SREADY""}"
W287b_3e24145c9339,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_WRCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv,486,,O_EMPTY_CNT,"    .O_EMPTY_CNT      (               ),",Instance output port '[ModPortName]' is not connected,Lint:926,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""486"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:926"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""486"", ""Statement"": ""    .O_EMPTY_CNT      (               ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_d5b34a83e3d7,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_WRCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv,487,,O_FULL_CNT,    .O_FULL_CNT       (               ),Instance output port '[ModPortName]' is not connected,Lint:927,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""487"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:927"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""487"", ""Statement"": ""    .O_FULL_CNT       (               )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_6cce6c9d00b5,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_WRCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv,504,,O_SREADY,"    .O_SREADY       (               ),",Instance output port '[ModPortName]' is not connected,Lint:928,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""504"", ""Statement"": "".O_SREADY ( ),"", ""ModPortName"": ""O_SREADY""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:928"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""504"", ""Statement"": ""    .O_SREADY       (               ),"", ""ModPortName"": ""O_SREADY""}"
W287b_2f74972c6aac,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_WRCORE,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv,507,,O_MVALID,"    .O_MVALID       (/*w_wid_valid*/),",Instance output port '[ModPortName]' is not connected,Lint:929,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""507"", ""Statement"": "".O_MVALID (/*w_wid_valid*/),"", ""ModPortName"": ""O_MVALID""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:929"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_WRCORE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_WRCORE.sv"", ""LineNumber"": ""507"", ""Statement"": ""    .O_MVALID       (/*w_wid_valid*/),"", ""ModPortName"": ""O_MVALID""}"
